Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/06 10:30,218638,806F09760,117143,8071E5700,12376.84,Ruble,12376.84,Ruble,Credit Card,0
2022/09/02 06:34,21749,803D07F30,8888,803D07F80,2240.9,Euro,2240.9,Euro,ACH,1
2022/09/02 04:35,15,80A1DB2C0,28248,80AC36F80,143804.18,Australian Dollar,143804.18,Australian Dollar,ACH,0
2022/09/08 02:38,218885,80BBE5590,115249,80BBE5E30,3091.2,US Dollar,3091.2,US Dollar,ACH,0
2022/09/08 20:41,11,806C1C260,15964,806C1C2B0,1289.95,Euro,1289.95,Euro,ACH,1
2022/09/01 02:54,12,800830590,7478,807DC3920,281.75,US Dollar,281.75,US Dollar,Credit Card,0
2022/09/05 16:39,117,80E1887D0,118,80EA87D70,9.02,Swiss Franc,9.02,Swiss Franc,Credit Card,0
2022/09/05 11:14,135981,80F984C70,28531,80A7F7340,26788.76,Australian Dollar,26788.76,Australian Dollar,ACH,1
2022/09/07 17:10,70,100428660,2627,8015F56C0,203.24,US Dollar,203.24,US Dollar,Credit Card,1
2022/09/05 08:30,1490,8009436E0,13516,8020EBF90,3753.68,Euro,3753.68,Euro,Cheque,0
2022/09/01 20:43,254355,8146BAEC1,254242,8146BB141,0.268116,Bitcoin,0.268116,Bitcoin,Bitcoin,1
2022/09/01 00:02,116,8000CC490,38478,80E23DC00,245.29,Swiss Franc,245.29,Swiss Franc,Wire,0
2022/09/04 10:03,16388,80ABD93B0,127179,80B78E510,195.24,Euro,195.24,Euro,Credit Card,0
2022/09/01 18:53,118,80DD9C1F0,137218,80E4CC520,1114.7,Swiss Franc,1114.7,Swiss Franc,Cheque,0
2022/09/05 05:58,130584,80B8AADC0,15695,813A11410,177.91,US Dollar,177.91,US Dollar,Credit Card,0
2022/09/01 05:17,1522,8009E36D0,2915,801544C30,1476.46,Euro,1476.46,Euro,ACH,0
2022/09/07 05:24,1547,800315BB0,2591,8003816B0,17212.02,Euro,17212.02,Euro,Cheque,0
2022/09/06 00:31,24144,80266DF00,121415,80B6E7630,3587.94,Euro,3587.94,Euro,Credit Card,0
2022/09/02 11:11,12004,8081104E0,36326,813BA37C0,20852.97,Euro,20852.97,Euro,Credit Card,0
2022/09/02 04:45,223,8123686A0,149971,8127F5F90,8807.66,Saudi Riyal,8807.66,Saudi Riyal,Cheque,0
2022/09/02 04:08,241079,80F1F5C50,112,80F6313C0,1995.16,Swiss Franc,1995.16,Swiss Franc,Cheque,0
2022/09/12 14:24,249176,812A70ED0,49508,812A70E80,47102.53,Saudi Riyal,47102.53,Saudi Riyal,ACH,1
2022/09/01 14:38,14,81023CE10,14,81023CE10,11620.57,Shekel,11620.57,Shekel,Reinvestment,0
2022/09/01 07:22,245090,81123F0C0,245090,81123F0C0,2738.24,Shekel,2738.24,Shekel,Reinvestment,0
2022/09/05 13:48,17748,809BE89C0,210404,809BECAA0,3921.74,US Dollar,3921.74,US Dollar,ACH,1
2022/09/08 21:28,70,100428660,22164,8051AABC0,1864.57,US Dollar,1864.57,US Dollar,Cheque,1
2022/09/05 08:31,21611,80B81F350,214615,8075AC7C0,4994.66,US Dollar,4994.66,US Dollar,ACH,1
2022/09/02 05:07,334447,812DD1C50,222103,812DD2720,330.97,Euro,330.97,Euro,ACH,0
2022/09/13 09:05,11157,80208F660,213952,80794B6F0,1152.9,US Dollar,1152.9,US Dollar,ACH,1
2022/09/01 00:18,15,803ED1770,15,803ED1770,1840.6,Yen,1840.6,Yen,Reinvestment,0
2022/09/03 04:50,145217,811071150,18428,811071370,1320.22,Euro,1320.22,Euro,ACH,1
2022/09/01 00:09,118,80E512910,112,80E6269F0,2051.31,Swiss Franc,2051.31,Swiss Franc,Credit Card,0
2022/09/09 12:01,3573,8002E6410,23,8002F3620,67.75,Euro,67.75,Euro,Credit Card,0
2022/09/03 12:12,3242,802AE3870,26024,802FAC210,3195.72,US Dollar,3195.72,US Dollar,Cheque,0
2022/09/09 00:08,15750,806889580,3514,8014FF4B0,39.79,Euro,39.79,Euro,Credit Card,0
2022/09/08 12:50,113798,809220590,1244,8092210E0,2417.62,US Dollar,2417.62,US Dollar,ACH,1
2022/09/03 11:56,19477,80A948DB0,19740,80A9491C0,18875.95,Yuan,18875.95,Yuan,ACH,1
2022/09/05 18:07,112212,8125ACAA0,16431,8125AABD0,3507.32,Euro,3507.32,Euro,ACH,0
2022/09/01 09:47,7042,80305FB20,7042,80305FB20,14.37,US Dollar,14.37,US Dollar,Reinvestment,0
2022/09/02 02:16,340593,80F532680,41148,80F524920,432.47,Swiss Franc,432.47,Swiss Franc,Cheque,0
2022/09/15 15:58,15,803DE4A90,135290,80D456820,15972.49,US Dollar,15972.49,US Dollar,ACH,1
2022/09/01 17:33,15,8039EDFB0,110057,803DE4780,98215.97,Yen,98215.97,Yen,Credit Card,0
2022/09/13 11:58,7042,804E674E0,117,80F219920,8105.67,Swiss Franc,8105.67,Swiss Franc,ACH,1
2022/09/06 09:55,220,800CDBB10,2385,800F4BB50,286846.81,US Dollar,286846.81,US Dollar,ACH,0
2022/09/01 00:15,10709,809FEBEE0,10709,809FEBEE0,95.06,Euro,95.06,Euro,Reinvestment,0
2022/09/05 19:28,22345,801DB4300,29064,80A99BDA0,3899.4,Australian Dollar,3899.4,Australian Dollar,ACH,1
2022/09/01 00:14,319313,807034AD0,319313,807034AD0,26538.39,Ruble,26538.39,Ruble,Reinvestment,0
2022/09/01 05:40,3498,803BEA8F0,3498,803BEA8F0,4986.01,Euro,4986.01,Euro,Reinvestment,0
2022/09/10 15:21,122055,80987EBC0,24922,80987F920,4095.34,Canadian Dollar,4095.34,Canadian Dollar,ACH,1
2022/09/09 00:03,19542,80EC13D80,234222,813EEB870,6034.39,Euro,6034.39,Euro,Cheque,0
2022/09/02 20:41,10,80085EA50,3242,8033A19C0,1086.9,US Dollar,1086.9,US Dollar,Cheque,0
2022/09/01 01:27,70,1004286A8,16991,803374FB0,0.66,Euro,0.66,Euro,Credit Card,0
2022/09/07 13:06,50528,812D0C600,148350,811FFF630,70422.21,Saudi Riyal,70422.21,Saudi Riyal,ACH,1
2022/09/09 22:19,220,800822DA0,9371,80BBD3410,11596.57,US Dollar,11596.57,US Dollar,Wire,0
2022/09/14 08:58,134939,80CF0E190,117,80F219920,7235.06,Swiss Franc,7235.06,Swiss Franc,ACH,1
2022/09/05 15:45,15723,8032F6380,11642,80AEDC900,431.54,US Dollar,431.54,US Dollar,Cheque,0
2022/09/01 00:16,10099,803B8C730,10099,803B8C730,175045.08,Yen,175045.08,Yen,Reinvestment,0
2022/09/01 12:42,122055,8090923D0,214,8090BE960,698881.42,Canadian Dollar,698881.42,Canadian Dollar,Cash,0
2022/09/04 10:55,220888,80EBD88F0,110603,809936360,19194.69,US Dollar,19194.69,US Dollar,ACH,1
2022/09/04 17:10,1299,800E44770,21550,8019B81D0,18641.69,US Dollar,18641.69,US Dollar,ACH,1
2022/09/02 13:14,213,8098DBD80,122055,8098DC280,2282.45,Canadian Dollar,2282.45,Canadian Dollar,ACH,1
2022/09/06 06:14,24941,80917B400,125811,809868330,314.65,Canadian Dollar,314.65,Canadian Dollar,ACH,0
2022/09/01 17:22,6156,808EAD220,138105,8103DE0E0,285.68,US Dollar,285.68,US Dollar,Credit Card,0
2022/09/09 20:16,214749,805DB7F20,122352,81071EAA0,7578.7,Euro,7578.7,Euro,ACH,1
2022/09/02 12:51,70,1004286A8,14290,801C576B0,1760.63,Euro,1760.63,Euro,Cheque,0
2022/09/09 00:41,121,811D5BE90,48308,811FA0B30,10112.79,Saudi Riyal,10112.79,Saudi Riyal,Cheque,0
2022/09/05 06:26,70,100428660,1292,8012CDC00,39.62,US Dollar,39.62,US Dollar,Cash,0
2022/09/06 15:56,1267,802FC0930,21381,8036A5110,10876.97,Yuan,10876.97,Yuan,Wire,0
2022/09/07 03:28,15863,805845660,23691,80BBE1DE0,703.36,Euro,703.36,Euro,Cheque,0
2022/09/10 16:51,31208,80F35FD00,127390,80F360630,2784.52,US Dollar,2784.52,US Dollar,ACH,1
2022/09/01 08:42,1547,802B3A3C0,113060,80785BA10,343.77,Euro,343.77,Euro,Cheque,0
2022/09/09 12:12,21611,808D6F2D0,1299,80B5B1FA0,15690.03,Euro,15690.03,Euro,ACH,1
2022/09/01 00:45,11,800233030,22758,801140860,4502.13,Euro,4502.13,Euro,ACH,0
2022/09/05 11:46,213,80BE60D20,213,80C7E8800,551926.73,Mexican Peso,551926.73,Mexican Peso,ACH,0
2022/09/03 10:44,232583,80D8067F0,126783,80D7F9EE0,1937.05,US Dollar,1937.05,US Dollar,ACH,0
2022/09/06 00:22,20,805EBB270,25866,80E27AA10,696.14,Euro,696.14,Euro,ACH,1
2022/09/02 15:14,1299,800A3B730,8455,807B12F30,501650.31,Euro,501650.31,Euro,Wire,0
2022/09/08 11:02,12,8009C5D80,23003,80DCD67D0,5624.35,Euro,5624.35,Euro,Wire,0
2022/09/10 12:23,11,800259050,19,8000AEDD0,23914.83,Australian Dollar,23914.83,Australian Dollar,ACH,1
2022/09/13 01:08,15,803DE4A90,23525,801C66F60,190966.14,Euro,190966.14,Euro,ACH,1
2022/09/06 08:58,10,802509730,23402,802B96800,1146.16,US Dollar,1146.16,US Dollar,Cheque,0
2022/09/02 13:57,6,80A2953E0,11,8021309A0,1498.33,Euro,1498.33,Euro,ACH,1
2022/09/04 23:19,1669,8012E8170,25866,8029F3FD0,22643.0,Euro,22643.0,Euro,Credit Card,0
2022/09/01 00:15,29089,80BD52B80,29089,80BD52B80,23.95,US Dollar,23.95,US Dollar,Reinvestment,0
2022/09/06 16:30,70,100428660,122151,81112BB40,214.0,US Dollar,214.0,US Dollar,Credit Card,1
2022/09/08 23:15,27621,80A110F30,15,80A20FB30,14486.61,Australian Dollar,14486.61,Australian Dollar,Cheque,0
2022/09/09 11:02,1665,800759320,1601,8007A3FA0,447.32,US Dollar,447.32,US Dollar,Cash,0
2022/09/13 12:32,16388,81211ED00,14804,809787720,1589.49,US Dollar,1589.49,US Dollar,ACH,1
2022/09/08 05:50,215841,80FCC1740,111141,80C5219E0,12824.67,Euro,12824.67,Euro,ACH,1
2022/09/07 17:36,26580,802A56390,22,803AD3F90,13475.85,Euro,13475.85,Euro,Cash,0
2022/09/06 05:10,21381,803111520,29944,807377F30,222.94,Yuan,222.94,Yuan,Cheque,0
2022/09/06 12:03,2915,800E604D0,21749,801F05EF0,1531.62,Euro,1531.62,Euro,ACH,1
2022/09/08 06:16,2991,8032E3B10,237636,80DFE93C0,104.08,US Dollar,104.08,US Dollar,Cheque,0
2022/09/05 13:07,243947,80FFFCA00,44650,8117BEFF0,32498.26,Shekel,32498.26,Shekel,Cheque,0
2022/09/07 21:24,2824,80200E890,110603,80865D2F0,1996.61,US Dollar,1996.61,US Dollar,ACH,1
2022/09/12 07:53,11,8000FD100,10404,806ACD410,2072.21,Euro,2072.21,Euro,ACH,1
2022/09/03 09:26,238190,80DDB7AF0,117,80EEC6D00,5335.02,Swiss Franc,5335.02,Swiss Franc,Cheque,0
2022/09/10 13:27,210319,80469E0F0,210261,80469E710,445054.01,Yen,445054.01,Yen,ACH,1
2022/09/06 17:58,70,100428930,235509,80CE17920,9816.43,Brazil Real,9816.43,Brazil Real,Cheque,1
2022/09/02 00:02,33873,80C94A650,234331,80CB24AB0,288979.21,Mexican Peso,288979.21,Mexican Peso,Cash,0
2022/09/09 00:17,11318,80913A2C0,701,8051594C0,79.9,US Dollar,79.9,US Dollar,Credit Card,0
2022/09/07 22:48,1588,801931460,45566,810C3FCA0,352.21,Shekel,352.21,Shekel,ACH,0
2022/09/08 12:04,12461,80CE75620,111141,80C5219E0,7221.7,Euro,7221.7,Euro,ACH,1
2022/09/05 15:39,22155,808D89450,11296,80632ED10,19549.17,US Dollar,19549.17,US Dollar,ACH,1
2022/09/04 12:06,211,80D5A1100,235509,80D705E20,244.58,Brazil Real,244.58,Brazil Real,Cheque,0
2022/09/06 16:36,11107,801A5B470,111764,807DD0FB0,19195.0,US Dollar,19195.0,US Dollar,ACH,1
2022/09/05 17:44,17615,80C057EF0,410,810B5FEF0,99.42,Euro,99.42,Euro,Credit Card,0
2022/09/07 04:19,1688,8032D2410,9129,8113F2CB0,590.45,US Dollar,590.45,US Dollar,Cheque,0
2022/09/01 00:00,31660,8016A2720,31660,8016A2720,720.43,Euro,720.43,Euro,Reinvestment,0
2022/09/07 12:17,70,100428660,215841,81349C200,4737.21,US Dollar,4737.21,US Dollar,Cheque,0
2022/09/05 15:41,23691,8021353D0,23691,8021353D0,13178.6,Euro,13178.6,Euro,ACH,1
2022/09/09 09:48,1501,800BB0160,16388,804A670C0,3398.26,Euro,3398.26,Euro,Credit Card,0
2022/09/10 19:58,40836,80FCB2ED0,241901,80FCCD340,3161.48,Swiss Franc,3161.48,Swiss Franc,ACH,1
2022/09/06 12:09,5836,804853540,112064,8049EE130,583907.06,Rupee,583907.06,Rupee,ACH,1
2022/09/03 10:58,24,80007CB80,24,80007CB80,5829.08,Yen,5829.08,Yen,Credit Card,0
2022/09/02 02:14,2467,8014E3420,10232,804527E50,978.57,US Dollar,978.57,US Dollar,Cheque,0
2022/09/09 04:36,70,100428660,122916,80DFAD760,172.98,US Dollar,172.98,US Dollar,Credit Card,0
2022/09/02 10:40,3,804B926E0,214881,80573ACC0,7235.69,Rupee,7235.69,Rupee,Credit Card,0
2022/09/02 00:20,16136,801442F30,23538,80A1EA090,46.22,US Dollar,46.22,US Dollar,Credit Card,0
2022/09/06 05:39,17327,8095F6C20,223041,8095F6EA0,3145.45,US Dollar,3145.45,US Dollar,ACH,1
2022/09/14 08:24,908,805A69D20,117,80F219920,14334.68,Swiss Franc,14334.68,Swiss Franc,ACH,1
2022/09/06 23:53,245310,8116A95E0,132554,8130F7880,94456091.72,US Dollar,94456091.72,US Dollar,ACH,1
2022/09/09 06:06,211212,806FF38A0,214615,80E3FB970,1557.07,US Dollar,1557.07,US Dollar,Cheque,0
2022/09/08 23:08,17708,808755FD0,220083,8135938F0,117.69,US Dollar,117.69,US Dollar,Cheque,0
2022/09/06 21:17,220504,8082AD0C0,7,80838C3B0,2102.9,UK Pound,2102.9,UK Pound,ACH,0
2022/09/06 21:22,5464,80C8841B0,2591,80B7C97B0,14691.67,Euro,14691.67,Euro,ACH,1
2022/09/08 12:25,701,80124E920,15980,8088CF230,214203.01,US Dollar,214203.01,US Dollar,ACH,0
2022/09/09 07:02,54219,814959511,254565,814959ED1,0.270545,Bitcoin,0.270545,Bitcoin,Bitcoin,1
2022/09/07 22:26,124331,80BD8BFF0,22164,80C351C30,3201.76,US Dollar,3201.76,US Dollar,Cheque,0
2022/09/02 05:21,112497,804AAAFE0,14838,812251C30,176277.66,Rupee,176277.66,Rupee,Cheque,0
2022/09/01 01:58,70,100428660,11405,8033AA1B0,316.13,US Dollar,316.13,US Dollar,Cheque,1
2022/09/03 10:05,28717,80ACB5D80,16871,811D7CFF0,1842.47,Euro,1842.47,Euro,Cheque,0
2022/09/05 02:42,9679,803A1EB90,15,803F5A680,129397.28,Yen,129397.28,Yen,Cheque,0
2022/09/01 04:33,211212,807A2AEE0,110603,80D04D560,16035.62,US Dollar,16035.62,US Dollar,Cheque,0
2022/09/05 20:04,3335,8016754D0,12004,8102CB1F0,5232.65,Euro,5232.65,Euro,Credit Card,0
2022/09/01 10:28,142950,810A83740,142950,810A83740,180293.75,Shekel,180293.75,Shekel,Reinvestment,0
2022/09/02 00:28,70,1004286A8,18180,80775D2D0,87.01,Euro,87.01,Euro,Cheque,1
2022/09/09 11:30,2467,802BF9290,30697,80BCC2190,117.61,Euro,117.61,Euro,Credit Card,0
2022/09/08 04:31,3123,80218F1A0,122094,80874EC50,247.41,Euro,247.41,Euro,Cheque,0
2022/09/06 14:26,1674,8004A5AA0,10,801354D90,143.27,US Dollar,143.27,US Dollar,Cheque,0
2022/09/09 11:10,22758,801E4D800,410,8025FB400,54.14,Euro,54.14,Euro,Cheque,0
2022/09/03 00:02,215687,809B82D50,4242,80DD76810,143.19,US Dollar,143.19,US Dollar,Credit Card,0
2022/09/02 07:09,70,1004286A8,23,80DEC81F0,69.19,Euro,69.19,Euro,Credit Card,1
2022/09/01 04:00,213,80B75AD60,131086,80BD2E870,110929.71,Mexican Peso,110929.71,Mexican Peso,Credit Card,0
2022/09/05 18:44,116214,80DDCA6A0,12,8010D4440,1231.08,US Dollar,1231.08,US Dollar,ACH,1
2022/09/05 12:46,11296,8034C6AD0,22345,8057AF040,532.05,US Dollar,532.05,US Dollar,Cheque,0
2022/09/05 18:09,218202,810A97A50,26174,809CC4600,6496.05,Canadian Dollar,6496.05,Canadian Dollar,ACH,1
2022/09/01 00:29,22806,8015A0A00,22806,8015A0A00,9.41,Euro,9.41,Euro,Reinvestment,0
2022/09/05 08:25,287,806284350,16927,8062843A0,364030.29,Ruble,364030.29,Ruble,ACH,1
2022/09/01 12:24,325263,80982B290,325263,80982B290,10368.92,Canadian Dollar,10368.92,Canadian Dollar,Reinvestment,0
2022/09/06 18:39,24544,80B92FEE0,7042,803173180,16329.6,US Dollar,16329.6,US Dollar,ACH,1
2022/09/09 00:10,2843,808D21A10,123390,8106FB920,11.95,US Dollar,11.95,US Dollar,Credit Card,0
2022/09/06 07:56,4523,802E7CEF0,20226,80B4136C0,167.55,US Dollar,167.55,US Dollar,Cheque,0
2022/09/02 23:06,24515,801DB09C0,23402,80C0C0870,1499.38,US Dollar,1499.38,US Dollar,Cheque,0
2022/09/09 04:04,22828,802E21A90,111425,80F337030,302.51,US Dollar,302.51,US Dollar,Cheque,0
2022/09/09 11:44,11657,801696330,15643,807AB5DC0,573.54,Euro,573.54,Euro,Cheque,0
2022/09/07 03:16,143430,81052B680,145106,8112C13A0,1462.16,Shekel,1462.16,Shekel,ACH,0
2022/09/04 18:50,249118,811E9C1E0,29814,80BB289A0,2050.2,Euro,2050.2,Euro,ACH,1
2022/09/08 21:21,23525,80D241080,27616,80D241980,19907.15,Euro,19907.15,Euro,ACH,1
2022/09/02 14:36,1068,801A8C6C0,221868,80A3C8A40,8561.19,US Dollar,8561.19,US Dollar,Wire,0
2022/09/11 13:54,231744,80C07AA10,33750,80C9DD950,394535.39,Mexican Peso,394535.39,Mexican Peso,ACH,1
2022/09/08 11:02,1124,802AC7320,23537,805B6E380,944.03,US Dollar,944.03,US Dollar,Cheque,0
2022/09/01 09:55,14099,803A67790,8771,804520D40,163.23,US Dollar,163.23,US Dollar,Cheque,0
2022/09/09 09:01,11,80B7EC320,2591,811AAE600,3766.66,Euro,3766.66,Euro,Credit Card,0
2022/09/01 15:55,4259,802382060,22806,80791A090,6700.35,Euro,6700.35,Euro,Credit Card,0
2022/09/04 09:21,17401,80B4C5060,2824,80B4C5150,4463.02,US Dollar,4463.02,US Dollar,ACH,0
2022/09/01 00:06,12963,805A39D30,12963,805A39D30,85277.68,Euro,85277.68,Euro,Reinvestment,0
2022/09/07 05:06,16254,80C018640,248941,8148364F0,5323.77,Euro,5323.77,Euro,Cheque,0
2022/09/05 11:43,70,1004286A8,219077,807BF8020,45111.22,Euro,45111.22,Euro,Cheque,0
2022/09/01 06:07,70,100428660,12735,809CE9610,102.71,US Dollar,102.71,US Dollar,Credit Card,0
2022/09/02 23:10,21174,800737690,1601,800578800,12183.28,US Dollar,12183.28,US Dollar,ACH,1
2022/09/07 03:47,112,80E891140,39668,80F375930,73.48,Swiss Franc,73.48,Swiss Franc,Cheque,0
2022/09/07 04:04,26580,8048F13A0,21745,807D68B90,4706.85,Euro,4706.85,Euro,Cheque,0
2022/09/02 02:57,12,8054F1360,113530,80573EE00,267148.98,Rupee,267148.98,Rupee,Credit Card,0
2022/09/02 02:47,11904,8032FDDA0,21258,80D37A320,31.23,US Dollar,31.23,US Dollar,Cheque,0
2022/09/01 17:59,29404,804F1E0D0,19329,811116E10,29.87,US Dollar,29.87,US Dollar,Credit Card,0
2022/09/07 09:02,1916,80B3A0080,2591,80096F760,4715.96,Euro,4715.96,Euro,ACH,1
2022/09/01 00:19,19,80A453B00,19,80A453B00,280809.27,Australian Dollar,280809.27,Australian Dollar,Reinvestment,0
2022/09/06 14:09,139342,80EB1E930,11,80B503710,1854.59,Euro,1854.59,Euro,ACH,1
2022/09/06 13:20,43849,810341B40,244192,81081C920,67808.72,Shekel,67808.72,Shekel,Credit Card,0
2022/09/06 18:44,1467,809AEC560,123288,80A3BC8A0,162.72,US Dollar,162.72,US Dollar,Wire,0
2022/09/07 22:52,212818,804F23ED0,112497,8122A4BB0,4678329.11,Rupee,4678329.11,Rupee,Cash,0
2022/09/08 17:19,33759,80CA07180,28,81373A900,10791051.04,Mexican Peso,10791051.04,Mexican Peso,Cash,0
2022/09/09 06:30,48309,811F22CF0,48308,8122C3B60,738.95,Saudi Riyal,738.95,Saudi Riyal,Cheque,0
2022/09/08 20:53,16388,80506F980,27684,80A5044A0,856.59,Euro,856.59,Euro,Cheque,0
2022/09/04 13:30,212,800098200,212,800098200,74.19,UK Pound,74.19,UK Pound,Credit Card,0
2022/09/01 22:52,15,8039F6780,19925,803A76950,260342.11,Yen,260342.11,Yen,Credit Card,0
2022/09/01 18:27,287,8060CF270,16649,8062CE6B0,159921.55,Ruble,159921.55,Ruble,Credit Card,0
2022/09/08 23:20,70,1004286A8,24840,80261C650,4896.9,Euro,4896.9,Euro,Cash,0
2022/09/02 00:21,113523,805471D20,114590,805C08330,2459.64,Rupee,2459.64,Rupee,Credit Card,0
2022/09/05 05:15,70,1004286A8,11657,802619190,54485.59,Euro,54485.59,Euro,Cheque,0
2022/09/02 20:48,3420,805490BA0,227143,80B588770,80.56,US Dollar,80.56,US Dollar,Cheque,0
2022/09/05 00:06,222664,80C987280,3242,80C987550,358.67,US Dollar,358.67,US Dollar,ACH,1
2022/09/08 12:35,220271,80ACD1DF0,238397,80E736A00,309.81,US Dollar,309.81,US Dollar,Cheque,0
2022/09/05 02:00,513,800CBCFB0,8771,804955500,1810.92,US Dollar,1810.92,US Dollar,Cheque,0
2022/09/01 00:53,134263,80CC3A750,134263,80CC3A750,261181.85,Mexican Peso,261181.85,Mexican Peso,Reinvestment,0
2022/09/09 12:03,121580,8082D9040,23731,80B20AD50,3538.22,UK Pound,3538.22,UK Pound,Credit Card,0
2022/09/02 17:00,223,8000E1950,119,811A71290,167238.24,Saudi Riyal,167238.24,Saudi Riyal,Cheque,0
2022/09/10 14:14,131928,80EF93140,11318,800AD0530,2363.11,US Dollar,2363.11,US Dollar,ACH,1
2022/09/08 06:02,25981,8024B9CC0,1,805B20B00,107.38,US Dollar,107.38,US Dollar,Credit Card,0
2022/09/09 13:59,287,8071D2930,13327,80755E440,2876.29,US Dollar,2876.29,US Dollar,ACH,1
2022/09/07 13:08,3045,8014CF090,219444,80BA5F350,1841.78,Euro,1841.78,Euro,Credit Card,0
2022/09/10 20:55,229122,80AD86D70,127999,80AF9E8C0,946.37,Australian Dollar,946.37,Australian Dollar,Cheque,0
2022/09/02 02:28,70,100428660,9371,80E49E460,6133.54,US Dollar,6133.54,US Dollar,Cash,1
2022/09/02 22:55,33091,803773AC0,2947,803772850,470.05,US Dollar,470.05,US Dollar,Cheque,0
2022/09/05 09:20,16450,8050699C0,24482,80BFC9A70,92693.13,Euro,92693.13,Euro,Cheque,0
2022/09/01 11:11,70,100428660,1124,805362160,29811.91,US Dollar,29811.91,US Dollar,Cheque,0
2022/09/04 17:04,23,80005FD30,23,800125440,225765.73,Euro,225765.73,Euro,Cheque,0
2022/09/09 04:22,116781,8063BE570,117143,8064D3E80,792.08,Ruble,792.08,Ruble,Credit Card,0
2022/09/10 07:03,70,100428810,211,808724500,3175.24,UK Pound,3175.24,UK Pound,Cheque,1
2022/09/07 17:20,118453,8081D8F80,19535,803E4FA30,6139.84,US Dollar,6139.84,US Dollar,ACH,1
2022/09/06 08:53,10057,804779B60,10057,804779B60,1.79,US Dollar,188.89,Yen,ACH,0
2022/09/01 00:00,21831,800E3E4B0,6625,802A27A60,4876.41,Euro,4876.41,Euro,Cheque,0
2022/09/09 21:29,70,100428660,1853,80312ACC0,3571.72,US Dollar,3571.72,US Dollar,Cheque,0
2022/09/08 06:27,3,802F89B20,3,80D9C7CA0,2053.55,Yuan,2053.55,Yuan,Cheque,0
2022/09/09 14:13,217,8000D1060,243614,810359B00,33611.02,Shekel,33611.02,Shekel,ACH,0
2022/09/08 14:52,11296,800800560,11471,800954DB0,16.14,US Dollar,16.14,US Dollar,Credit Card,0
2022/09/10 00:37,19318,803803990,11056,800E3D880,12927.3,Euro,12927.3,Euro,ACH,1
2022/09/05 18:46,29,80CCA3250,115,80D7522C0,6126.02,Brazil Real,6126.02,Brazil Real,Credit Card,0
2022/09/12 10:04,12963,8016C37F0,18428,8052D27B0,13134.11,Euro,13134.11,Euro,ACH,1
2022/09/06 08:32,13057,801218970,701,8013F0350,17734.24,US Dollar,17734.24,US Dollar,ACH,1
2022/09/05 19:55,18107,8039AB010,9209,805FFB510,85600.86,Yuan,85600.86,Yuan,Cheque,0
2022/09/03 02:36,50528,812D0C600,148350,812D0C3C0,33176.14,Saudi Riyal,33176.14,Saudi Riyal,ACH,1
2022/09/05 15:32,15,8039FC4E0,21,803B742E0,31.05,Yen,31.05,Yen,Cash,0
2022/09/06 00:11,23538,80A02CF10,25749,80FBE1040,8.46,US Dollar,8.46,US Dollar,Credit Card,0
2022/09/01 12:00,116425,8061AF8D0,116425,8061AF8D0,1053447.34,Ruble,1053447.34,Ruble,Reinvestment,0
2022/09/01 18:10,9,80008F6B0,9,80008F6B0,510113.09,Ruble,510113.09,Ruble,Cheque,0
2022/09/08 00:59,12513,801E3AAC0,11852,801F51CF0,572.15,Euro,572.15,Euro,Credit Card,0
2022/09/03 10:48,1501,80101BF40,11657,80101E060,1701.0,Euro,1701.0,Euro,ACH,1
2022/09/01 05:57,211,80770E1B0,220541,807EEDFA0,175638.98,UK Pound,175638.98,UK Pound,Cheque,0
2022/09/07 16:30,16788,810268550,116214,81149A0E0,415.07,US Dollar,415.07,US Dollar,Cheque,0
2022/09/10 14:54,1,80011F1C0,1420,805116DA0,4253.99,US Dollar,4253.99,US Dollar,Credit Card,0
2022/09/02 15:48,70,1004286A8,25536,8124BD6F0,44912.08,Euro,44912.08,Euro,Cheque,0
2022/09/07 14:48,1588,80A16C860,113779,80A16C900,1672.23,US Dollar,1672.23,US Dollar,ACH,0
2022/09/06 04:56,1047,803101740,3149,80B858580,193.33,US Dollar,193.33,US Dollar,Cheque,0
2022/09/03 12:08,71,804ABCE90,213737,805494C30,621578.18,Rupee,621578.18,Rupee,ACH,1
2022/09/12 03:34,222,812D127D0,50202,812D129C0,20085.71,Saudi Riyal,20085.71,Saudi Riyal,ACH,1
2022/09/09 11:04,70,100428660,2385,80352F4B0,299.82,US Dollar,299.82,US Dollar,Cheque,1
2022/09/10 12:21,118,811BCF2E0,19888,8079DDC30,6889.99,US Dollar,6889.99,US Dollar,ACH,1
2022/09/07 02:35,11852,800EAE510,25768,802BBE6E0,186136.59,Euro,186136.59,Euro,Cheque,0
2022/09/03 06:27,1457,8057E1460,1,809FCA250,3788.77,US Dollar,3788.77,US Dollar,Credit Card,0
2022/09/07 04:36,21381,8038EB0F0,9691,81052C480,6208.48,Yuan,6208.48,Yuan,Cash,0
2022/09/05 10:50,22,800E6FC00,1024,8026620B0,396.32,Euro,396.32,Euro,Credit Card,0
2022/09/06 23:51,10,800043210,21258,801221EC0,9376.89,US Dollar,9376.89,US Dollar,Cheque,0
2022/09/09 02:49,310195,80BECFCE0,15447,808980700,461.23,US Dollar,461.23,US Dollar,Cheque,0
